dataset,num_parties,train_num,partitioning,dirichlet_alpha,epochs,batch_size,client_optimizer,federated_optimizer,model,learning_rate,weight_decay,data_argu,alg,start_round,target_round,random_seed,client_idx,train_acc,test_acc,train_loss,test_loss,auc,low_01,low_05,low_1,low_2,low_5,target_model_type,comm_round
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,fed-loss,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.6544590617283951,0.0006666666666666666,0.0057777777777777775,0.009111111111111111,0.017777777777777778,0.05266666666666667,local,100
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,fed-conf,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.6594712098765433,0.0006666666666666666,0.0057777777777777775,0.009111111111111111,0.022222222222222223,0.05733333333333333,local,100
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,fed-rescaled,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.6737146913580248,0.0006666666666666666,0.003777777777777778,0.006888888888888889,0.01911111111111111,0.04577777777777778,local,100
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,delta-diff,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.390545012345679,0.0,0.0,0.0026666666666666666,0.004,0.011111111111111112,local,100
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,delta-ratio,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.624590938271605,0.0,0.0,0.018,0.029777777777777778,0.07088888888888889,local,100
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,back-front-diff,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.6397927407407408,0.0024444444444444444,0.0064444444444444445,0.013333333333333334,0.029111111111111112,0.08155555555555556,local,100
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,back-front-ratio,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.6861682962962963,0.0022222222222222222,0.0071111111111111115,0.010888888888888889,0.020888888888888887,0.06444444444444444,local,100
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,01-loss,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.6841767407407408,0.0,0.004888888888888889,0.008666666666666666,0.019333333333333334,0.060444444444444446,local,100
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,our_loss,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.7496902222222221,0.0071111111111111115,0.023555555555555555,0.05355555555555556,0.09222222222222222,0.17066666666666666,local,100
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,our_conf,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.7823887407407408,0.0026666666666666666,0.026,0.048666666666666664,0.10444444444444445,0.22933333333333333,local,100
cifar10,4,2500,iidk,0.5,1,32,adam,FedAvg,resnet56,0.001,0.0001,no,our_rescaled,0,49,0,0,0.7831555555555556,0.6093466666666667,0.609348294359526,1.2619803637932083,0.7528487407407407,0.0015555555555555555,0.004,0.008222222222222223,0.016,0.04377777777777778,local,100
